IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI00222135	1721	o884-906i918-935o950-972i985-1004o1019-1038i1099-1121o	o(1-884=884) i(906-918=13) o(935-950=16) i(972-985=14) o(1004-1019=16) i(1038-1099=62) o(1121-1721=47)	o(1-884=884)	o(1121-1721=601)	884	601	379	29
IPI00874908	908	o884-906i	o(1-884=884) i(906-908=3)	o(1-884=884)	i(906-908=3)	884	3	884	3
IPI00654972	1337	o882-904i952-970o985-1007i1020-1042o1100-1122i	o(1-882=882) i(904-952=49) o(970-985=16) i(1007-1020=14) o(1042-1100=59) i(1122-1337=216)	o(1-882=882)	i(1122-1337=216)	882	216	319	93
IPI00673195	1209	o88-110i295-317o343-365i890-909o924-943i974-996o1011-1030i1037-1059o1084-1106i	o(1-88=88) i(110-295=186) o(317-343=27) i(365-890=526) o(909-924=16) i(943-974=32) o(996-1011=16) i(1030-1037=8) o(1059-1084=26) i(1106-1209=104)	o(1-88=88)	i(1106-1209=104)	88	104	34	171
IPI00111421	425	o88-110i122-144o164-183i203-222o247-269i322-344o359-381i	o(1-88=88) i(110-122=13) o(144-164=21) i(183-203=21) o(222-247=26) i(269-322=54) o(344-359=16) i(381-425=45)	o(1-88=88)	i(381-425=45)	88	45	37	33
IPI00169504	153	o88-110i	o(1-88=88) i(110-153=44)	o(1-88=88)	i(110-153=44)	88	44	88	44
IPI00132390	129	o88-105i	o(1-88=88) i(105-129=25)	o(1-88=88)	i(105-129=25)	88	25	88	25
IPI00270767	1046	o880-902i980-1002o	o(1-880=880) i(902-980=79) o(1002-1046=21)	o(1-880=880)	o(1002-1046=45)	880	45	462	79
IPI00816972	1512	o880-902i915-932o947-969i982-1001o1021-1043i1075-1097o1102-1124i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1075=33) o(1097-1102=6) i(1124-1512=389)	o(1-880=880)	i(1124-1512=389)	880	389	230	112
IPI00882082	1240	o880-902i915-932o947-969i982-1001o1021-1043i1075-1097o1102-1124i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1075=33) o(1097-1102=6) i(1124-1240=117)	o(1-880=880)	i(1124-1240=117)	880	117	230	44
IPI00882084	1283	o880-902i915-932o947-969i982-1001o1021-1043i1075-1097o1102-1124i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1075=33) o(1097-1102=6) i(1124-1283=160)	o(1-880=880)	i(1124-1283=160)	880	160	230	55
IPI00880762	1274	o880-902i915-932o947-969i982-1001o1021-1043i1063-1085o1095-1117i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1063=21) o(1085-1095=11) i(1117-1274=158)	o(1-880=880)	i(1117-1274=158)	880	158	232	51
IPI00880921	1503	o880-902i915-932o947-969i982-1001o1021-1043i1063-1085o1095-1117i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1063=21) o(1085-1095=11) i(1117-1503=387)	o(1-880=880)	i(1117-1503=387)	880	387	232	109
IPI00881441	1231	o880-902i915-932o947-969i982-1001o1021-1043i1063-1085o1095-1117i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1063=21) o(1085-1095=11) i(1117-1231=115)	o(1-880=880)	i(1117-1231=115)	880	115	232	41
IPI00881939	1460	o880-902i915-932o947-969i982-1001o1021-1043i1063-1085o1095-1117i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1063=21) o(1085-1095=11) i(1117-1460=344)	o(1-880=880)	i(1117-1460=344)	880	344	232	98
IPI00882244	1268	o880-902i915-932o947-969i982-1001o1021-1043i1063-1085o1095-1117i	o(1-880=880) i(902-915=14) o(932-947=16) i(969-982=14) o(1001-1021=21) i(1043-1063=21) o(1085-1095=11) i(1117-1268=152)	o(1-880=880)	i(1117-1268=152)	880	152	232	50
IPI00420290	1527	o879-901i	o(1-879=879) i(901-1527=627)	o(1-879=879)	i(901-1527=627)	879	627	879	627
IPI00624705	898	o879-897i	o(1-879=879) i(897-898=2)	o(1-879=879)	i(897-898=2)	879	2	879	2
IPI00974733	921	o878-900i	o(1-878=878) i(900-921=22)	o(1-878=878)	i(900-921=22)	878	22	878	22
IPI00831501	1628	o876-895i943-965o980-998i1011-1033o1104-1126i1156-1173o	o(1-876=876) i(895-943=49) o(965-980=16) i(998-1011=14) o(1033-1104=72) i(1126-1156=31) o(1173-1628=152)	o(1-876=876)	o(1173-1628=456)	876	456	355	31
IPI00117304	1622	o876-895i943-965o980-998i1011-1033o1098-1120i1150-1167o	o(1-876=876) i(895-943=49) o(965-980=16) i(998-1011=14) o(1033-1098=66) i(1120-1150=31) o(1167-1622=152)	o(1-876=876)	o(1167-1622=456)	876	456	353	31
IPI00648090	1506	o875-897i906-928o943-965i977-996o1016-1038i1059-1081o1091-1113i1120-1142o	o(1-875=875) i(897-906=10) o(928-943=16) i(965-977=13) o(996-1016=21) i(1038-1059=22) o(1081-1091=11) i(1113-1120=8) o(1142-1506=104)	o(1-875=875)	o(1142-1506=365)	875	365	257	13
IPI00895277	1473	o875-897i906-928o943-965i977-996o1016-1038i1059-1081o	o(1-875=875) i(897-906=10) o(928-943=16) i(965-977=13) o(996-1016=21) i(1038-1059=22) o(1081-1473=8)	o(1-875=875)	o(1081-1473=393)	875	393	326	15
IPI01016258	1489	o875-897i906-928o943-965i977-996o1016-1038i1059-1081o	o(1-875=875) i(897-906=10) o(928-943=16) i(965-977=13) o(996-1016=21) i(1038-1059=22) o(1081-1489=8)	o(1-875=875)	o(1081-1489=409)	875	409	330	15
IPI00986905	1238	o875-897i	o(1-875=875) i(897-1238=342)	o(1-875=875)	i(897-1238=342)	875	342	875	342
IPI00403993	8799	o8750-8767i	o(1-8750=8750) i(8767-8799=33)	o(1-8750=8750)	i(8767-8799=33)	8750	33	8750	33
IPI00890038	8799	o8750-8767i	o(1-8750=8750) i(8767-8799=33)	o(1-8750=8750)	i(8767-8799=33)	8750	33	8750	33
IPI00553571	1711	o874-896i908-925o940-962i975-994o1009-1028i1089-1111o	o(1-874=874) i(896-908=13) o(925-940=16) i(962-975=14) o(994-1009=16) i(1028-1089=62) o(1111-1711=8)	o(1-874=874)	o(1111-1711=601)	874	601	376	29
IPI00895401	1505	o874-896i905-927o942-964i976-995o1015-1037i1058-1080o1090-1112i1119-1141o	o(1-874=874) i(896-905=10) o(927-942=16) i(964-976=13) o(995-1015=21) i(1037-1058=22) o(1080-1090=11) i(1112-1119=8) o(1141-1505=104)	o(1-874=874)	o(1141-1505=365)	874	365	257	13
IPI00880680	1472	o874-896i905-927o942-964i976-995o1015-1037i1058-1080o	o(1-874=874) i(896-905=10) o(927-942=16) i(964-976=13) o(995-1015=21) i(1037-1058=22) o(1080-1472=8)	o(1-874=874)	o(1080-1472=393)	874	393	326	15
IPI00885313	924	o874-896i	o(1-874=874) i(896-924=29)	o(1-874=874)	i(896-924=29)	874	29	874	29
IPI00654921	1721	o872-894i906-923o938-960i973-992o1007-1026i1099-1121o	o(1-872=872) i(894-906=13) o(923-938=16) i(960-973=14) o(992-1007=16) i(1026-1099=74) o(1121-1721=8)	o(1-872=872)	o(1121-1721=601)	872	601	376	33
IPI00655206	1709	o872-894i906-923o938-960i973-992o1007-1026i1087-1109o	o(1-872=872) i(894-906=13) o(923-938=16) i(960-973=14) o(992-1007=16) i(1026-1087=62) o(1109-1709=8)	o(1-872=872)	o(1109-1709=601)	872	601	376	29
IPI00461290	889	o871-888i	o(1-871=871) i(888-889=2)	o(1-871=871)	i(888-889=2)	871	2	871	2
IPI00655122	480	o87-109i179-201o	o(1-87=87) i(109-179=71) o(201-480=14)	o(1-87=87)	o(201-480=280)	87	280	183	71
IPI00987822	198	o87-109i122-144o159-181i	o(1-87=87) i(109-122=14) o(144-159=16) i(181-198=18)	o(1-87=87)	i(181-198=18)	87	18	51	16
IPI00319036	191	o87-109i	o(1-87=87) i(109-191=83)	o(1-87=87)	i(109-191=83)	87	83	87	83
IPI00985724	143	o87-109i	o(1-87=87) i(109-143=35)	o(1-87=87)	i(109-143=35)	87	35	87	35
IPI00323974	979	o870-892i	o(1-870=870) i(892-979=88)	o(1-870=870)	i(892-979=88)	870	88	870	88
IPI00654934	893	o870-892i	o(1-870=870) i(892-893=2)	o(1-870=870)	i(892-893=2)	870	2	870	2
IPI00129911	931	o868-890i	o(1-868=868) i(890-931=42)	o(1-868=868)	i(890-931=42)	868	42	868	42
IPI01027558	914	o865-882i	o(1-865=865) i(882-914=33)	o(1-865=865)	i(882-914=33)	865	33	865	33
IPI00420291	1188	o864-886i	o(1-864=864) i(886-1188=303)	o(1-864=864)	i(886-1188=303)	864	303	864	303
IPI00465836	1508	o864-886i	o(1-864=864) i(886-1508=623)	o(1-864=864)	i(886-1508=623)	864	623	864	623
IPI01027153	1508	o864-886i	o(1-864=864) i(886-1508=623)	o(1-864=864)	i(886-1508=623)	864	623	864	623
IPI00227582	926	o863-885i	o(1-863=863) i(885-926=42)	o(1-863=863)	i(885-926=42)	863	42	863	42
IPI00655008	1699	o862-884i896-913o928-950i963-982o997-1016i1077-1099o	o(1-862=862) i(884-896=13) o(913-928=16) i(950-963=14) o(982-997=16) i(1016-1077=62) o(1099-1699=8)	o(1-862=862)	o(1099-1699=601)	862	601	373	29
IPI00857590	921	o861-883i	o(1-861=861) i(883-921=39)	o(1-861=861)	i(883-921=39)	861	39	861	39
IPI00410901	1209	o86-108i179-198o213-235i300-322o337-356i363-385o	o(1-86=86) i(108-179=72) o(198-213=16) i(235-300=66) o(322-337=16) i(356-363=8) o(385-1209=8)	o(1-86=86)	o(385-1209=825)	86	825	235	48
IPI00410903	1178	o86-108i179-198o213-235i300-322o337-356i363-385o	o(1-86=86) i(108-179=72) o(198-213=16) i(235-300=66) o(322-337=16) i(356-363=8) o(385-1178=8)	o(1-86=86)	o(385-1178=794)	86	794	228	48
IPI00410904	1236	o86-108i179-198o213-235i300-322o337-356i363-385o	o(1-86=86) i(108-179=72) o(198-213=16) i(235-300=66) o(322-337=16) i(356-363=8) o(385-1236=8)	o(1-86=86)	o(385-1236=852)	86	852	242	48
IPI00987363	773	o86-108i179-198o213-235i300-322o337-356i363-385o	o(1-86=86) i(108-179=72) o(198-213=16) i(235-300=66) o(322-337=16) i(356-363=8) o(385-773=8)	o(1-86=86)	o(385-773=389)	86	389	126	48
IPI00331028	500	o86-108i151-173o206-223i230-252o272-290i303-325o350-372i412-434o444-466i	o(1-86=86) i(108-151=44) o(173-206=34) i(223-230=8) o(252-272=21) i(290-303=14) o(325-350=26) i(372-412=41) o(434-444=11) i(466-500=35)	o(1-86=86)	i(466-500=35)	86	35	35	28
IPI00857404	404	o86-108i150-172o206-223i230-252o272-290i303-325o350-372i	o(1-86=86) i(108-150=43) o(172-206=35) i(223-230=8) o(252-272=21) i(290-303=14) o(325-350=26) i(372-404=33)	o(1-86=86)	i(372-404=33)	86	33	42	24
IPI00463898	254	o86-108i	o(1-86=86) i(108-254=147)	o(1-86=86)	i(108-254=147)	86	147	86	147
IPI00652868	154	o86-108i	o(1-86=86) i(108-154=47)	o(1-86=86)	i(108-154=47)	86	47	86	47
IPI00856760	121	o86-108i	o(1-86=86) i(108-121=14)	o(1-86=86)	i(108-121=14)	86	14	86	14
IPI00470000	979	o860-882i	o(1-860=860) i(882-979=98)	o(1-860=860)	i(882-979=98)	860	98	860	98
IPI00776029	1377	o860-882i	o(1-860=860) i(882-1377=496)	o(1-860=860)	i(882-1377=496)	860	496	860	496
IPI00410868	996	o859-881i	o(1-859=859) i(881-996=116)	o(1-859=859)	i(881-996=116)	859	116	859	116
IPI00128454	923	o858-880i	o(1-858=858) i(880-923=44)	o(1-858=858)	i(880-923=44)	858	44	858	44
IPI00123996	923	o857-879i	o(1-857=857) i(879-923=45)	o(1-857=857)	i(879-923=45)	857	45	857	45
IPI00974603	1506	o857-879i	o(1-857=857) i(879-1506=628)	o(1-857=857)	i(879-1506=628)	857	628	857	628
IPI00453778	1147	o856-878i	o(1-856=856) i(878-1147=270)	o(1-856=856)	i(878-1147=270)	856	270	856	270
IPI00856181	1062	o856-878i	o(1-856=856) i(878-1062=185)	o(1-856=856)	i(878-1062=185)	856	185	856	185
IPI01027077	1505	o856-878i	o(1-856=856) i(878-1505=628)	o(1-856=856)	i(878-1505=628)	856	628	856	628
IPI00989899	874	o855-873i	o(1-855=855) i(873-874=2)	o(1-855=855)	i(873-874=2)	855	2	855	2
IPI00876558	1487	o854-876i889-906o921-943i956-975o995-1017i1064-1086o1091-1113i	o(1-854=854) i(876-889=14) o(906-921=16) i(943-956=14) o(975-995=21) i(1017-1064=48) o(1086-1091=6) i(1113-1487=375)	o(1-854=854)	i(1113-1487=375)	854	375	224	112
IPI00470008	912	o854-876i	o(1-854=854) i(876-912=37)	o(1-854=854)	i(876-912=37)	854	37	854	37
IPI01026607	1502	o853-875i	o(1-853=853) i(875-1502=628)	o(1-853=853)	i(875-1502=628)	853	628	853	628
IPI00228971	1110	o851-873i	o(1-851=851) i(873-1110=238)	o(1-851=851)	i(873-1110=238)	851	238	851	238
IPI00758317	1109	o851-873i	o(1-851=851) i(873-1109=237)	o(1-851=851)	i(873-1109=237)	851	237	851	237
IPI00876020	914	o851-873i	o(1-851=851) i(873-914=42)	o(1-851=851)	i(873-914=42)	851	42	851	42
IPI01027706	1495	o851-873i	o(1-851=851) i(873-1495=623)	o(1-851=851)	i(873-1495=623)	851	623	851	623
IPI00830947	967	o85-107i139-161o664-683i759-781o796-818i831-853o863-885i	o(1-85=85) i(107-139=33) o(161-664=504) i(683-759=77) o(781-796=16) i(818-831=14) o(853-863=11) i(885-967=83)	o(1-85=85)	i(885-967=83)	85	83	154	51
IPI00461524	265	o85-107i128-150o165-187i194-216o231-253i	o(1-85=85) i(107-128=22) o(150-165=16) i(187-194=8) o(216-231=16) i(253-265=13)	o(1-85=85)	i(253-265=13)	85	13	39	14
IPI00460069	525	o85-107i120-137o147-169i176-198o208-230i297-319o334-355i362-384o456-478i	o(1-85=85) i(107-120=14) o(137-147=11) i(169-176=8) o(198-208=11) i(230-297=68) o(319-334=16) i(355-362=8) o(384-456=73) i(478-525=48)	o(1-85=85)	i(478-525=48)	85	48	39	29
IPI00988800	408	o85-107i116-138o158-180i199-218o253-275i288-310o336-353i	o(1-85=85) i(107-116=10) o(138-158=21) i(180-199=20) o(218-253=36) i(275-288=14) o(310-336=27) i(353-408=56)	o(1-85=85)	i(353-408=56)	85	56	42	25
IPI00895470	505	o85-107i114-136o156-178i292-311o321-343i350-369o384-406i	o(1-85=85) i(107-114=8) o(136-156=21) i(178-292=115) o(311-321=11) i(343-350=8) o(369-384=16) i(406-505=100)	o(1-85=85)	i(406-505=100)	85	100	33	57
IPI00895528	505	o85-107i114-136o156-178i292-311o321-343i350-369o384-406i	o(1-85=85) i(107-114=8) o(136-156=21) i(178-292=115) o(311-321=11) i(343-350=8) o(369-384=16) i(406-505=100)	o(1-85=85)	i(406-505=100)	85	100	33	57
IPI00134013	459	o85-107i114-136o146-168i181-203o213-231i266-288o303-325i338-360o389-411i424-443o	o(1-85=85) i(107-114=8) o(136-146=11) i(168-181=14) o(203-213=11) i(231-266=36) o(288-303=16) i(325-338=14) o(360-389=30) i(411-424=14) o(443-459=22)	o(1-85=85)	o(443-459=17)	85	17	28	17
IPI00808407	404	o85-107i114-133o173-195i215-237o345-367i	o(1-85=85) i(107-114=8) o(133-173=41) i(195-215=21) o(237-345=109) i(367-404=38)	o(1-85=85)	i(367-404=38)	85	38	78	22
IPI00112669	165	o85-107i	o(1-85=85) i(107-165=59)	o(1-85=85)	i(107-165=59)	85	59	85	59
IPI00114246	151	o85-107i	o(1-85=85) i(107-151=45)	o(1-85=85)	i(107-151=45)	85	45	85	45
IPI00229095	111	o85-107i	o(1-85=85) i(107-111=5)	o(1-85=85)	i(107-111=5)	85	5	85	5
IPI00785469	163	o85-107i	o(1-85=85) i(107-163=57)	o(1-85=85)	i(107-163=57)	85	57	85	57
IPI00990227	113	o85-107i	o(1-85=85) i(107-113=7)	o(1-85=85)	i(107-113=7)	85	7	85	7
IPI00990776	113	o85-107i	o(1-85=85) i(107-113=7)	o(1-85=85)	i(107-113=7)	85	7	85	7
IPI00406068	157	o85-104i	o(1-85=85) i(104-157=54)	o(1-85=85)	i(104-157=54)	85	54	85	54
IPI00985936	486	o85-102i109-131o168-190i286-308o312-334i341-360o370-389i402-424o428-450i	o(1-85=85) i(102-109=8) o(131-168=38) i(190-286=97) o(308-312=5) i(334-341=8) o(360-370=11) i(389-402=14) o(424-428=5) i(450-486=37)	o(1-85=85)	i(450-486=37)	85	37	28	32
IPI00649216	969	o850-872i	o(1-850=850) i(872-969=98)	o(1-850=850)	i(872-969=98)	850	98	850	98
IPI00752547	1109	o850-872i	o(1-850=850) i(872-1109=238)	o(1-850=850)	i(872-1109=238)	850	238	850	238
IPI00395151	884	o848-870i	o(1-848=848) i(870-884=15)	o(1-848=848)	i(870-884=15)	848	15	848	15
IPI00654415	1042	o848-870i	o(1-848=848) i(870-1042=173)	o(1-848=848)	i(870-1042=173)	848	173	848	173
IPI00986520	1091	o848-870i	o(1-848=848) i(870-1091=222)	o(1-848=848)	i(870-1091=222)	848	222	848	222
IPI01027764	1505	o847-869i	o(1-847=847) i(869-1505=637)	o(1-847=847)	i(869-1505=637)	847	637	847	637
IPI00115312	956	o846-868i	o(1-846=846) i(868-956=89)	o(1-846=846)	i(868-956=89)	846	89	846	89
IPI00755777	909	o846-868i	o(1-846=846) i(868-909=42)	o(1-846=846)	i(868-909=42)	846	42	846	42
IPI00464151	1018	o845-867i	o(1-845=845) i(867-1018=152)	o(1-845=845)	i(867-1018=152)	845	152	845	152
IPI00856405	910	o845-867i	o(1-845=845) i(867-910=44)	o(1-845=845)	i(867-910=44)	845	44	845	44
IPI00113085	150	o84-106i	o(1-84=84) i(106-150=45)	o(1-84=84)	i(106-150=45)	84	45	84	45
IPI00279585	147	o84-106i	o(1-84=84) i(106-147=42)	o(1-84=84)	i(106-147=42)	84	42	84	42
IPI00756034	218	o84-106i	o(1-84=84) i(106-218=113)	o(1-84=84)	i(106-218=113)	84	113	84	113
IPI00227584	906	o837-859i	o(1-837=837) i(859-906=48)	o(1-837=837)	i(859-906=48)	837	48	837	48
IPI00876406	966	o835-857i	o(1-835=835) i(857-966=110)	o(1-835=835)	i(857-966=110)	835	110	835	110
IPI00889309	960	o835-857i	o(1-835=835) i(857-960=104)	o(1-835=835)	i(857-960=104)	835	104	835	104
IPI00227583	901	o832-854i	o(1-832=832) i(854-901=48)	o(1-832=832)	i(854-901=48)	832	48	832	48
IPI00380792	1226	o831-853i890-912o	o(1-831=831) i(853-890=38) o(912-1226=97)	o(1-831=831)	o(912-1226=315)	831	315	573	38
IPI00125497	879	o831-853i	o(1-831=831) i(853-879=27)	o(1-831=831)	i(853-879=27)	831	27	831	27
IPI00653101	898	o831-853i	o(1-831=831) i(853-898=46)	o(1-831=831)	i(853-898=46)	831	46	831	46
IPI00944739	1198	o831-853i	o(1-831=831) i(853-1198=346)	o(1-831=831)	i(853-1198=346)	831	346	831	346
IPI00674856	371	o83-105i118-137o157-179i200-222o256-278i299-321o331-348i	o(1-83=83) i(105-118=14) o(137-157=21) i(179-200=22) o(222-256=35) i(278-299=22) o(321-331=11) i(348-371=24)	o(1-83=83)	i(348-371=24)	83	24	37	20
IPI00403675	406	o83-105i117-139o159-181i202-224o234-256i269-291o306-328i	o(1-83=83) i(105-117=13) o(139-159=21) i(181-202=22) o(224-234=11) i(256-269=14) o(291-306=16) i(328-406=79)	o(1-83=83)	i(328-406=79)	83	79	32	32
IPI00225685	267	o83-105i112-134o154-176i206-228o	o(1-83=83) i(105-112=8) o(134-154=21) i(176-206=31) o(228-267=14)	o(1-83=83)	o(228-267=40)	83	40	48	19
IPI00881464	222	o83-105i	o(1-83=83) i(105-222=118)	o(1-83=83)	i(105-222=118)	83	118	83	118
IPI00885563	137	o83-105i	o(1-83=83) i(105-137=33)	o(1-83=83)	i(105-137=33)	83	33	83	33
IPI00319880	643	o83-102i122-141o145-162i187-209o280-302i	o(1-83=83) i(102-122=21) o(141-145=5) i(162-187=26) o(209-280=72) i(302-643=342)	o(1-83=83)	i(302-643=342)	83	342	53	129
IPI00132082	259	o83-102i114-136o162-184i191-213o223-245i	o(1-83=83) i(102-114=13) o(136-162=27) i(184-191=8) o(213-223=11) i(245-259=15)	o(1-83=83)	i(245-259=15)	83	15	40	12
IPI00831389	214	o83-102i114-136o162-184i191-213o	o(1-83=83) i(102-114=13) o(136-162=27) i(184-191=8) o(213-214=15)	o(1-83=83)	o(213-214=2)	83	2	37	10
IPI00121131	185	o83-102i	o(1-83=83) i(102-185=84)	o(1-83=83)	i(102-185=84)	83	84	83	84
IPI00119299	1092	o830-852i	o(1-830=830) i(852-1092=241)	o(1-830=830)	i(852-1092=241)	830	241	830	241
IPI00154057	1038	o830-852i	o(1-830=830) i(852-1038=187)	o(1-830=830)	i(852-1038=187)	830	187	830	187
IPI00461212	847	o829-846i	o(1-829=829) i(846-847=2)	o(1-829=829)	i(846-847=2)	829	2	829	2
IPI00122184	1032	o821-843i	o(1-821=821) i(843-1032=190)	o(1-821=821)	i(843-1032=190)	821	190	821	190
IPI00221590	472	o82-104i117-139o157-179i217-239o272-294i331-353o373-395i	o(1-82=82) i(104-117=14) o(139-157=19) i(179-217=39) o(239-272=34) i(294-331=38) o(353-373=21) i(395-472=78)	o(1-82=82)	i(395-472=78)	82	78	39	42
IPI00115632	152	o82-104i117-139o	o(1-82=82) i(104-117=14) o(139-152=39)	o(1-82=82)	o(139-152=14)	82	14	48	14
IPI00331621	399	o82-104i111-132o152-171i192-214o244-266i290-312o327-349i	o(1-82=82) i(104-111=8) o(132-152=21) i(171-192=22) o(214-244=31) i(266-290=25) o(312-327=16) i(349-399=51)	o(1-82=82)	i(349-399=51)	82	51	37	26
IPI00134759	166	o82-104i	o(1-82=82) i(104-166=63)	o(1-82=82)	i(104-166=63)	82	63	82	63
IPI00410869	896	o818-840i	o(1-818=818) i(840-896=57)	o(1-818=818)	i(840-896=57)	818	57	818	57
IPI00624363	845	o818-840i	o(1-818=818) i(840-845=6)	o(1-818=818)	i(840-845=6)	818	6	818	6
IPI00856945	955	o818-840i	o(1-818=818) i(840-955=116)	o(1-818=818)	i(840-955=116)	818	116	818	116
IPI00469279	873	o816-838i	o(1-816=816) i(838-873=36)	o(1-816=816)	i(838-873=36)	816	36	816	36
IPI00855176	1237	o814-836i	o(1-814=814) i(836-1237=402)	o(1-814=814)	i(836-1237=402)	814	402	814	402
IPI00875825	1128	o813-835i	o(1-813=813) i(835-1128=294)	o(1-813=813)	i(835-1128=294)	813	294	813	294
IPI00894688	901	o813-835i	o(1-813=813) i(835-901=67)	o(1-813=813)	i(835-901=67)	813	67	813	67
IPI00986343	1178	o813-835i	o(1-813=813) i(835-1178=344)	o(1-813=813)	i(835-1178=344)	813	344	813	344
IPI00226624	496	o81-103i119-141o151-173i194-216o250-272i351-373o388-405i	o(1-81=81) i(103-119=17) o(141-151=11) i(173-194=22) o(216-250=35) i(272-351=80) o(373-388=16) i(405-496=92)	o(1-81=81)	i(405-496=92)	81	92	35	52
IPI00113314	361	o81-103i115-137o197-219i251-273o	o(1-81=81) i(103-115=13) o(137-197=61) i(219-251=33) o(273-361=80)	o(1-81=81)	o(273-361=89)	81	89	77	23
IPI00656219	129	o81-103i	o(1-81=81) i(103-129=27)	o(1-81=81)	i(103-129=27)	81	27	81	27
IPI00857249	919	o809-831i	o(1-809=809) i(831-919=89)	o(1-809=809)	i(831-919=89)	809	89	809	89
IPI00466889	843	o808-830i	o(1-808=808) i(830-843=14)	o(1-808=808)	i(830-843=14)	808	14	808	14
IPI01008292	843	o808-830i	o(1-808=808) i(830-843=14)	o(1-808=808)	i(830-843=14)	808	14	808	14
IPI00845768	911	o806-828i	o(1-806=806) i(828-911=84)	o(1-806=806)	i(828-911=84)	806	84	806	84
IPI00399981	1117	o805-827i	o(1-805=805) i(827-1117=291)	o(1-805=805)	i(827-1117=291)	805	291	805	291
IPI00605095	1054	o805-827i	o(1-805=805) i(827-1054=228)	o(1-805=805)	i(827-1054=228)	805	228	805	228
IPI00752960	1095	o805-827i	o(1-805=805) i(827-1095=269)	o(1-805=805)	i(827-1095=269)	805	269	805	269
IPI00830376	828	o801-823i	o(1-801=801) i(823-828=6)	o(1-801=801)	i(823-828=6)	801	6	801	6
IPI00124601	479	o80-102i109-126o141-163i175-197o207-229i284-306o321-343i350-369o373-395i408-427o438-460i	o(1-80=80) i(102-109=8) o(126-141=16) i(163-175=13) o(197-207=11) i(229-284=56) o(306-321=16) i(343-350=8) o(369-373=5) i(395-408=14) o(427-438=12) i(460-479=20)	o(1-80=80)	i(460-479=20)	80	20	23	19
IPI00461875	129	o80-102i	o(1-80=80) i(102-129=28)	o(1-80=80)	i(102-129=28)	80	28	80	28
IPI00881199	110	o80-102i	o(1-80=80) i(102-110=9)	o(1-80=80)	i(102-110=9)	80	9	80	9
IPI00396848	982	o798-820i	o(1-798=798) i(820-982=163)	o(1-798=798)	i(820-982=163)	798	163	798	163
IPI00460662	863	o798-820i	o(1-798=798) i(820-863=44)	o(1-798=798)	i(820-863=44)	798	44	798	44
IPI00470981	964	o797-819i877-899o904-926i	o(1-797=797) i(819-877=59) o(899-904=6) i(926-964=39)	o(1-797=797)	i(926-964=39)	797	39	401	49
IPI00323114	873	o797-819i	o(1-797=797) i(819-873=55)	o(1-797=797)	i(819-873=55)	797	55	797	55
IPI00125390	856	o796-818i	o(1-796=796) i(818-856=39)	o(1-796=796)	i(818-856=39)	796	39	796	39
IPI00623400	821	o796-818i	o(1-796=796) i(818-821=4)	o(1-796=796)	i(818-821=4)	796	4	796	4
IPI00136475	1091	o795-817i	o(1-795=795) i(817-1091=275)	o(1-795=795)	i(817-1091=275)	795	275	795	275
IPI01008023	1042	o795-817i	o(1-795=795) i(817-1042=226)	o(1-795=795)	i(817-1042=226)	795	226	795	226
IPI00129175	829	o791-813i	o(1-791=791) i(813-829=17)	o(1-791=791)	i(813-829=17)	791	17	791	17
IPI00458025	829	o791-813i	o(1-791=791) i(813-829=17)	o(1-791=791)	i(813-829=17)	791	17	791	17
IPI00133174	466	o79-101i186-208o	o(1-79=79) i(101-186=86) o(208-466=39)	o(1-79=79)	o(208-466=259)	79	259	169	86
IPI01019250	676	o79-101i114-136o	o(1-79=79) i(101-114=14) o(136-676=39)	o(1-79=79)	o(136-676=541)	79	541	310	14
IPI01026715	146	o79-101i114-136o	o(1-79=79) i(101-114=14) o(136-146=39)	o(1-79=79)	o(136-146=11)	79	11	45	14
IPI00124974	151	o79-101i	o(1-79=79) i(101-151=51)	o(1-79=79)	i(101-151=51)	79	51	79	51
IPI00315801	129	o79-101i	o(1-79=79) i(101-129=29)	o(1-79=79)	i(101-129=29)	79	29	79	29
IPI00320229	167	o79-101i	o(1-79=79) i(101-167=67)	o(1-79=79)	i(101-167=67)	79	67	79	67
IPI00420693	231	o79-101i	o(1-79=79) i(101-231=131)	o(1-79=79)	i(101-231=131)	79	131	79	131
